Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T0.3_v1700_chi300_cond, 23.467, 30.441, 11977.911, 8.6178894222e+16, 9.14246458189e+13, 8.61788940706e+16, 0.0262818009463, 48.2938869555, 0.000178908871158, 3.54936179082e+16, 15499276.0
T0.3_v1700_chi300_cond, 48.137, 41.316, 6930.01, 7.01982760658e+17, 21831489024.0, 7.01982760575e+17, 0.708551186534, 31.8529406661, 2.30254824096e-08, 4.07050706417e+16, 173652280.0
T0.3_v1700_chi300_cond, 64.891, 63.797, 9618.5, 1.22303276456e+18, 7134358528.0, 1.22303276437e+18, 2.03084537587, 26.8602539736, 2.34988886127e-08, 3.6157418804e+16, 5095985.02958
T0.3_v1700_chi300_cond, 79.883, 78.005, 9469.295, 1.38666158883e+18, 50561603584.0, 1.38666158883e+18, 3.94064752859, 24.0837193549, 2.34987192282e-06, 2.86205956947e+16, 318149.412106
T0.3_v3000_chi300_cond, 17.139, 39.241, 13517.567, 5.68801023521e+16, 8.30373565239e+13, 5.6880099971e+16, 0.0106794692926, 45.4446494873, 2.37466640689e-06, 3.3260996159e+16, 21905196.0
T0.3_v3000_chi300_cond, 82.705, 86.361, 14240.186, 1.785978014e+17, 24418268128.0, 1.78597801087e+17, 0.1199263795, 28.8787910926, 4.82430212445e-09, 3.28373322412e+16, 243585904.0
T0.3_v3000_chi300_cond, 127.679, 59.245, 12815.48, 2.14794275316e+18, 75994910464.0, 2.14794275311e+18, 11.6051928756, 18.5484855331, 0.0090547579417, 2.94881178717e+16, 37415515.0965
T0.3_v3000_chi300_cond, 176.125, 169.338, 11130.145, 2.26363858642e+18, 125377130752.0, 2.26363858641e+18, 7.83103373996, 23.3222345858, 0.00125093294554, 3.50895526326e+16, 239331.185909
T3_v860_chi3000_cond, 7.873, 27.454, 10421.333, 4.02032417071e+17, 65234774080.0, 4.02032417068e+17, 0.254704531521, 30.868056166, 1.19039832491e-07, 4.60186245237e+16, 131858472.0
T3_v860_chi3000_cond, 9.568, 21.063, 4221.389, 3.33998589426e+17, 3919853632.0, 3.33998589333e+17, 0.230743543727, 23.2723155538, 3.34364957943e-09, 4.07603975183e+16, 141885688.0
T3_v860_chi3000_cond, 10.786, 13.34, 10995.448, 2.62537393027e+18, 38468918272.0, 2.62537393026e+18, 5.65394131727, 19.1806658247, 1.06220339253e-05, 4.60667784887e+16, 66712396.025
T3_v860_chi3000_cond, 17.041, 9.975, 9736.999, 1.18582500175e+18, 15069014016.0, 1.18582500165e+18, 4.1769374713, 20.7822741896, 8.10656221706e-06, 2.38014477186e+16, 610651.954603
T10_v1500_chi10000_cond, 10.788, 34.022, 14585.864, 2.09032980764e+18, 323333489920.0, 2.09032980764e+18, 2.14645131767, 24.8792490983, 6.53112481874e-07, 5.98161435144e+16, 36933326.6041
T10_v1500_chi10000_cond, 11.211, 24.184, 12666.428, 2.54184399579e+18, 29996387840.0, 2.54184399491e+18, 2.33483722228, 14.0179482439, 5.65231750294e-08, 6.92770714751e+16, 45752347.9024
T10_v1500_chi10000_cond, 11.496, 17.888, 12206.111, 7.73332496322e+17, 18543798016.0, 7.73332496307e+17, 1.2075396111, 24.1958468264, 4.50166748323e-08, 3.15713081192e+16, 175410953.117
T10_v1500_chi10000_cond, 15.427, 12.372, 10247.82, 1.67604925566e+18, 47894647296.0, 1.67604925565e+18, 4.89053353484, 18.5681325875, 0.000475227821409, 3.12942853776e+16, 7006726.60142
T1_v480_chi1000_cond, 3.48, 10.038, 9626.521, 1.08605658931e+18, 13647836032.0, 1.0860565893e+18, 0.998802022447, 39.7993749182, 5.69437402786e-08, 5.01622322687e+16, 42926892.4965
T1_v480_chi1000_cond, 7.054, 7.326, 6832.181, 1.04493041462e+18, 10862781696.0, 1.04493041453e+18, 1.04521108191, 21.2404697984, 2.07606092317e-08, 4.68490823234e+16, 496855704.474
T1_v480_chi1000_cond, 7.157, 11.293, 7099.504, 1.0200315443e+18, 9671820544.0, 1.02003154429e+18, 1.81965453269, 23.6164863814, 3.34872594099e-08, 3.22068840004e+16, 188057997.545
T1_v480_chi1000_cond, 10.73, 11.462, 6670.133, 2.0891781141e+17, 1708701024.0, 2.08917811005e+17, 0.477941774413, 17.3652650347, 6.62078497582e-09, 1.57671458264e+16, 7932640.0
T0.3_v1700_chi300, 122.355, 125.429, 11391.92, 1.02419654715e+18, 8570496384.0, 1.02419654654e+18, 1.49565443418, 21.1010405566, 2.73873466128e-08, 3.64942265962e+16, 364100675.609
