Run, velocity(km/s), b(km/s), Temp(K), N_fit, upper_N_err, lower_N_err, q_fit, upper_q_err, lower_q_err, area, area_err
T3_v430_chi3000, 31.715, 30.312, 14769.25, 9.89635713102e+14, 1.35982737721e+12, 9.89635482425e+14, 0.0314148451292, 33.4740847264, 2.74695173136e-08, 3.75602310857e+14, 149526.625
T3_v430_chi3000, 47.227, 31.333, 17162.658, 7.61795174948e+14, 2.05972568268e+12, 7.61794893858e+14, 0.03120888009, 37.2573304993, 7.05518306401e-07, 2.9002117919e+14, 115861.75
T3_v860_chi3000, 19.354, 42.23, 11136.106, 1.26258973721e+15, 1.92190677217e+13, 1.26258963882e+15, 0.0107668036322, 48.4607613386, 1.51035325884e-05, 7.3632325795e+14, 483359.375
T3_v860_chi3000, 33.403, 36.542, 12505.673, 1.58454157837e+15, 877930356086.0, 1.58454048465e+15, 0.0260856087258, 35.0913189625, 1.93335022297e-09, 6.54797019286e+14, 287019.875
T3_v860_chi3000, 60.926, 39.565, 17179.304, 1.3065189131e+15, 1.92444281607e+12, 1.30651830478e+15, 0.044728260723, 37.2061981909, 1.25863556855e-07, 4.17090634143e+14, 5989075.875
T3_v860_chi3000, 77.369, 48.865, 19343.488, 8.29463720175e+14, 1.11591460407e+12, 8.29463328499e+14, 0.0520153853253, 29.3022077872, 1.84376640344e-09, 2.44879509373e+14, 3248926.0
T1_v3000_chi1000, 122.586, 80.796, 13599.125, 4.24645238725e+16, 318711856.0, 4.24645236441e+16, 2.9804201741, 18.3576756429, 4.45905268265e-08, 1.01078316506e+15, 4013537.37103
T1_v3000_chi1000, 152.285, 90.277, 12429.254, 3.37671070794e+16, 301667800.0, 3.37671068243e+16, 1.87543696092, 21.9072671295, 3.79643281256e-08, 1.04690519821e+15, 2571014.43964
T1_v3000_chi1000, 124.933, 126.557, 8471.53, 1.79835435781e+16, 170117660.0, 1.79835435474e+16, 0.876743360657, 14.2799529036, 1.70394851562e-08, 9.05088796908e+14, 3902571.69015
T1_v3000_chi1000, 278.932, 228.532, 20922.092, 1.67829648786e+15, 6204752804.0, 1.67829643386e+15, 0.176629722718, 36.9992077368, 4.15764411787e-09, 2.4293514612e+14, 1309435.15625
T10_v1500_chi10000, 24.374, 31.885, 11560.938, 1.47661794001e+15, 5.20681720268e+12, 1.47661771287e+15, 0.0212182110447, 40.2835215011, 4.54207442942e-08, 6.67320728449e+14, 323987.0
T10_v1500_chi10000, 40.761, 31.611, 14657.857, 2.24037811624e+15, 2.45328973864e+12, 2.24037690947e+15, 0.0528518394937, 32.7008477636, 4.82632806428e-08, 6.5588049395e+14, 8627440.25
T10_v1500_chi10000, 41.332, 32.632, 13097.941, 4.20895675313e+15, 2448752219.5, 4.20891971978e+15, 0.22548731113, 19.4442314092, 1.3496215534e-09, 5.21347100099e+14, 1903080.4375
T10_v1500_chi10000, 59.151, 42.582, 17110.662, 1.00105404804e+15, 347702808653.0, 1.00105097536e+15, 0.0619741980352, 22.7922661687, 1.50256529441e-09, 2.69079948903e+14, 3238613.59375
T1_v480_chi1000, 21.431, 37.716, 11172.971, 8.82989953736e+14, 1.93140580296e+13, 8.82989639258e+14, 0.00528487364256, 43.9996004791, 1.15089863889e-07, 6.30324599676e+14, 509865.875
T1_v480_chi1000, 34.214, 43.677, 12611.843, 1.58135984414e+15, 6.12996669258e+12, 1.58135970574e+15, 0.0351332824483, 40.2876137183, 1.05945383631e-06, 5.69082556333e+14, 213263.5
T1_v480_chi1000, 54.563, 42.354, 13949.295, 2.67817167369e+15, 59661218232.5, 2.67817057709e+15, 0.0862493924635, 35.6444026973, 5.36168355547e-09, 5.98149347454e+14, 5825890.125
T1_v480_chi1000, 87.518, 50.831, 19604.528, 9.05334135358e+14, 425090639132.0, 9.05333932397e+14, 0.0395966880757, 53.659747367, 9.50416179438e-08, 3.07286720006e+14, 107662.25
